Status_ID,FIR_ID,Status,Updated_On_Date
25099,25099,Closed,24-11-2022 09:00
25100,25100,Closed,20-12-2022 08:00
25101,25101,Closed,08-12-2022 22:00
25102,25102,Open,13-11-2022 02:00
25103,25103,Open,12-11-2022 08:00
25104,25104,Open,13-11-2022 06:00
25105,25105,Open,14-11-2022 22:00
25106,25106,Open,12-11-2022 10:00
25107,25107,Open,13-11-2022 19:00
25108,25108,Open,15-11-2022 02:00
25109,25109,Closed,02-01-2023 08:00
25110,25110,Closed,18-11-2023 08:00
25111,25111,Open,13-11-2022 08:00
25112,25112,Closed,25-11-2022 10:00
25113,25113,Open,15-11-2022 02:00
25114,25114,Closed,30-12-2022 10:00
25115,25115,Closed,26-12-2022 23:00
25116,25116,Open,13-11-2022 06:00
25117,25117,Closed,02-02-2023 08:00
25118,25118,Closed,26-11-2022 21:00
25119,25119,Open,14-11-2022 05:00
25120,25120,Open,14-11-2022 00:00
25121,25121,Closed,11-01-2023 18:00
25122,25122,Closed,02-02-2023 00:00
25123,25123,Closed,04-05-2023 03:00
25124,25124,Open,12-11-2022 20:00
25125,25125,Open,13-11-2022 20:00
25126,25126,Open,15-11-2022 03:00
25127,25127,Open,15-11-2022 12:00
25128,25128,Closed,21-12-2022 11:00
25129,25129,Open,13-11-2022 23:00
25130,25130,Closed,27-01-2023 20:00
25131,25131,Closed,07-02-2023 17:00
25132,25132,Closed,04-05-2024 12:00
25133,25133,Open,16-11-2022 02:00
25134,25134,Open,15-11-2022 04:00
25135,25135,Open,13-11-2022 07:00
25136,25136,Open,14-11-2022 21:00
25137,25137,Open,14-11-2022 10:00
25138,25138,Open,14-11-2022 21:00
25139,25139,Open,16-11-2022 04:00
25140,25140,Closed,18-01-2023 06:00
25141,25141,Closed,08-02-2024 09:00
25142,25142,Open,14-11-2022 01:00
25143,25143,Closed,31-01-2023 22:00
25144,25144,Closed,09-04-2023 23:00
25145,25145,Open,15-11-2022 12:00
25146,25146,Closed,16-01-2023 09:00
25147,25147,Closed,01-12-2022 03:00
25148,25148,Open,14-11-2022 06:00
25149,25149,Open,16-11-2022 13:00
25150,25150,Closed,28-11-2022 03:00
25151,25151,Closed,28-11-2022 13:00
25152,25152,Closed,23-12-2022 23:00
25153,25153,Closed,02-12-2022 11:00
25154,25154,Open,14-11-2022 07:00
25155,25155,Open,16-11-2022 14:00
25156,25156,Open,15-11-2022 05:00
25157,25157,Closed,21-11-2022 15:00
25158,25158,Closed,11-02-2023 12:00
25159,25159,Closed,29-11-2022 09:00
25160,25160,Open,16-11-2022 12:00
25161,25161,Open,15-11-2022 09:00
25162,25162,Closed,20-02-2024 15:00
25163,25163,Open,16-11-2022 22:00
25164,25164,Open,16-11-2022 05:00
25165,25165,Closed,28-01-2023 14:00
25166,25166,Open,16-11-2022 15:00
25167,25167,Closed,03-02-2023 08:00
25168,25168,Closed,10-10-2024 17:00
25169,25169,Closed,04-03-2023 11:00
25170,25170,Open,16-11-2022 10:00
25171,25171,Closed,28-11-2022 22:00
25172,25172,Closed,26-04-2023 00:00
25173,25173,Open,16-11-2022 18:00
25174,25174,Closed,09-12-2022 20:00
25175,25175,Open,16-11-2022 15:00
25176,25176,Open,16-11-2022 16:00
25177,25177,Open,16-11-2022 00:00
25178,25178,Closed,09-02-2023 22:00
25179,25179,Open,18-11-2022 01:00
25180,25180,Closed,04-02-2023 20:00
25181,25181,Open,17-11-2022 04:00
25182,25182,Closed,07-12-2022 20:00
25183,25183,Closed,13-09-2024 12:00
25184,25184,Open,18-11-2022 05:00
25185,25185,Closed,27-12-2022 15:00
25186,25186,Open,15-11-2022 23:00
25187,25187,Closed,04-04-2023 03:00
25188,25188,Closed,18-01-2023 14:00
25189,25189,Open,18-11-2022 00:00
25190,25190,Open,17-11-2022 17:00
25191,25191,Open,16-11-2022 00:00
25192,25192,Closed,05-01-2023 03:00
25193,25193,Open,17-11-2022 19:00
25194,25194,Open,18-11-2022 08:00
25195,25195,Closed,05-01-2023 11:00
25196,25196,Closed,02-12-2022 22:00
25197,25197,Open,17-11-2022 13:00
25198,25198,Open,17-11-2022 15:00
25199,25199,Open,17-11-2022 21:00
25200,25200,Open,18-11-2022 05:00
25201,25201,Open,16-11-2022 09:00
25202,25202,Closed,20-12-2023 15:00
25203,25203,Closed,15-05-2023 12:00
25204,25204,Open,17-11-2022 14:00
25205,25205,Open,18-11-2022 09:00
25206,25206,Open,18-11-2022 19:00
25207,25207,Closed,21-01-2023 00:00
25208,25208,Open,17-11-2022 13:00
25209,25209,Closed,03-12-2022 13:00
25210,25210,Open,18-11-2022 22:00
25211,25211,Open,17-11-2022 16:00
25212,25212,Closed,18-12-2022 06:00
25213,25213,Closed,09-12-2022 13:00
25214,25214,Closed,14-01-2023 04:00
25215,25215,Open,19-11-2022 02:00
25216,25216,Closed,29-01-2023 02:00
25217,25217,Closed,25-01-2023 18:00
25218,25218,Open,18-11-2022 08:00
25219,25219,Closed,30-11-2022 19:00
25220,25220,Open,18-11-2022 10:00
25221,25221,Closed,18-12-2022 19:00
25222,25222,Open,16-11-2022 23:00
25223,25223,Closed,02-12-2022 05:00
25224,25224,Closed,26-11-2022 05:00
25225,25225,Open,17-11-2022 04:00
25226,25226,Closed,07-01-2023 06:00
25227,25227,Open,19-11-2022 11:00
25228,25228,Closed,01-01-2023 18:00
25229,25229,Closed,16-03-2023 04:00
25230,25230,Open,19-11-2022 08:00
25231,25231,Closed,25-01-2023 10:00
25232,25232,Open,19-11-2022 12:00
25233,25233,Open,19-11-2022 01:00
25234,25234,Closed,11-02-2023 10:00
25235,25235,Open,19-11-2022 02:00
25236,25236,Open,18-11-2022 20:00
25237,25237,Open,18-11-2022 15:00
25238,25238,Closed,14-01-2023 19:00
25239,25239,Closed,05-04-2024 21:00
25240,25240,Open,17-11-2022 20:00
25241,25241,Closed,25-12-2022 11:00
25242,25242,Closed,14-12-2022 07:00
25243,25243,Closed,11-12-2022 22:00
25244,25244,Closed,05-12-2022 21:00
25245,25245,Open,19-11-2022 08:00
25246,25246,Open,18-11-2022 22:00
25247,25247,Open,19-11-2022 22:00
25248,25248,Closed,08-01-2023 08:00
25249,25249,Closed,24-04-2023 19:00
25250,25250,Open,20-11-2022 17:00
25251,25251,Closed,23-11-2022 16:00
25252,25252,Closed,22-03-2023 00:00
25253,25253,Closed,09-03-2024 00:00
25254,25254,Closed,31-01-2023 08:00
25255,25255,Closed,23-12-2022 11:00
25256,25256,Open,20-11-2022 00:00
25257,25257,Closed,01-01-2023 01:00
25258,25258,Open,18-11-2022 21:00
25259,25259,Open,19-11-2022 06:00
25260,25260,Closed,22-12-2022 04:00
25261,25261,Closed,17-12-2022 19:00
25262,25262,Open,20-11-2022 12:00
25263,25263,Closed,12-01-2023 19:00
25264,25264,Open,19-11-2022 21:00
25265,25265,Open,20-11-2022 00:00
25266,25266,Open,19-11-2022 07:00
25267,25267,Closed,02-01-2023 17:00
25268,25268,Open,20-11-2022 09:00
25269,25269,Closed,01-02-2023 16:00
25270,25270,Closed,01-12-2022 02:00
25271,25271,Open,21-11-2022 13:00
25272,25272,Open,20-11-2022 18:00
25273,25273,Open,21-11-2022 20:00
25274,25274,Closed,29-01-2023 17:00
25275,25275,Open,19-11-2022 04:00
25276,25276,Open,20-11-2022 04:00
25277,25277,Open,21-11-2022 16:00
25278,25278,Open,19-11-2022 13:00
25279,25279,Open,19-11-2022 19:00
25280,25280,Closed,20-01-2023 20:00
25281,25281,Closed,30-12-2022 01:00
25282,25282,Closed,05-01-2023 03:00
25283,25283,Open,20-11-2022 13:00
25284,25284,Open,19-11-2022 20:00
25285,25285,Open,22-11-2022 02:00
25286,25286,Open,21-11-2022 02:00
25287,25287,Open,20-11-2022 18:00
25288,25288,Open,20-11-2022 12:00
25289,25289,Open,22-11-2022 02:00
25290,25290,Closed,28-11-2022 20:00
25291,25291,Closed,06-02-2023 21:00
25292,25292,Open,22-11-2022 03:00
25293,25293,Closed,09-02-2023 08:00
25294,25294,Closed,13-02-2023 11:00
25295,25295,Open,20-11-2022 13:00
25296,25296,Open,22-11-2022 20:00
25297,25297,Open,20-11-2022 09:00
25298,25298,Closed,21-12-2022 15:00
25299,25299,Closed,02-12-2022 05:00
25300,25300,Closed,05-02-2023 11:00
25301,25301,Open,23-11-2022 02:00
25302,25302,Open,22-11-2022 14:00
25303,25303,Open,21-11-2022 15:00
25304,25304,Closed,01-02-2023 14:00
25305,25305,Closed,19-01-2023 11:00
25306,25306,Closed,22-01-2023 16:00
25307,25307,Open,22-11-2022 10:00
25308,25308,Closed,09-12-2022 09:00
25309,25309,Closed,26-12-2022 02:00
25310,25310,Open,21-11-2022 19:00
25311,25311,Open,23-11-2022 10:00
25312,25312,Closed,03-12-2022 22:00
25313,25313,Open,23-11-2022 00:00
25314,25314,Open,20-11-2022 22:00
25315,25315,Closed,12-12-2022 16:00
25316,25316,Open,22-11-2022 23:00
25317,25317,Open,21-11-2022 22:00
25318,25318,Closed,20-08-2023 13:00
25319,25319,Open,23-11-2022 10:00
25320,25320,Closed,09-05-2023 19:00
25321,25321,Open,23-11-2022 19:00
25322,25322,Open,21-11-2022 06:00
25323,25323,Open,21-11-2022 04:00
25324,25324,Open,23-11-2022 20:00
25325,25325,Closed,04-04-2023 19:00
25326,25326,Open,23-11-2022 15:00
25327,25327,Open,21-11-2022 22:00
25328,25328,Open,22-11-2022 03:00
25329,25329,Open,22-11-2022 12:00
25330,25330,Closed,15-01-2023 17:00
25331,25331,Closed,27-01-2023 07:00
25332,25332,Closed,04-02-2023 05:00
25333,25333,Closed,16-05-2023 03:00
25334,25334,Open,23-11-2022 18:00
25335,25335,Closed,17-01-2023 22:00
25336,25336,Open,24-11-2022 06:00
25337,25337,Open,22-11-2022 16:00
25338,25338,Open,22-11-2022 17:00
25339,25339,Open,24-11-2022 16:00
25340,25340,Closed,17-02-2023 12:00
25341,25341,Closed,07-01-2023 09:00
25342,25342,Open,24-11-2022 15:00
25343,25343,Open,23-11-2022 04:00
25344,25344,Closed,12-02-2023 03:00
25345,25345,Closed,30-11-2022 21:00
25346,25346,Open,23-11-2022 21:00
25347,25347,Closed,03-01-2023 03:00
25348,25348,Open,25-11-2022 02:00
25349,25349,Open,22-11-2022 06:00
25350,25350,Closed,26-12-2022 06:00
25351,25351,Open,22-11-2022 07:00
25352,25352,Open,22-11-2022 14:00
25353,25353,Closed,23-12-2022 06:00
25354,25354,Closed,28-01-2023 18:00
25355,25355,Open,25-11-2022 04:00
25356,25356,Open,24-11-2022 08:00
25357,25357,Open,22-11-2022 18:00
25358,25358,Closed,23-11-2023 07:00
25359,25359,Closed,10-09-2024 02:00
25360,25360,Open,25-11-2022 07:00
25361,25361,Closed,20-01-2023 21:00
25362,25362,Open,23-11-2022 20:00
25363,25363,Closed,17-02-2023 07:00
25364,25364,Open,25-11-2022 08:00
25365,25365,Closed,08-01-2023 05:00
25366,25366,Closed,02-12-2022 19:00
25367,25367,Closed,14-06-2024 21:00
25368,25368,Closed,07-02-2023 13:00
25369,25369,Closed,18-02-2023 22:00
25370,25370,Open,25-11-2022 19:00
25371,25371,Open,24-11-2022 05:00
25372,25372,Open,23-11-2022 14:00
25373,25373,Open,23-11-2022 18:00
25374,25374,Open,25-11-2022 20:00
25375,25375,Open,24-11-2022 23:00
25376,25376,Closed,14-01-2023 08:00
25377,25377,Open,25-11-2022 23:00
25378,25378,Open,25-11-2022 18:00
25379,25379,Open,26-11-2022 02:00
25380,25380,Open,26-11-2022 03:00
25381,25381,Closed,09-04-2023 14:00
25382,25382,Open,25-11-2022 23:00
25383,25383,Open,26-11-2022 12:00
25384,25384,Closed,25-12-2022 00:00
25385,25385,Closed,27-12-2022 11:00
25386,25386,Closed,17-02-2023 20:00
25387,25387,Open,23-11-2022 23:00
25388,25388,Open,26-11-2022 16:00
25389,25389,Open,26-11-2022 18:00
25390,25390,Open,25-11-2022 20:00
25391,25391,Closed,18-12-2022 06:00
25392,25392,Open,26-11-2022 16:00
25393,25393,Open,25-11-2022 04:00
25394,25394,Closed,21-03-2023 10:00
25395,25395,Open,24-11-2022 13:00
25396,25396,Open,25-11-2022 20:00
25397,25397,Open,26-11-2022 23:00
25398,25398,Closed,07-05-2023 18:00
25399,25399,Closed,11-02-2023 06:00
25400,25400,Open,25-11-2022 16:00
25401,25401,Closed,07-12-2022 06:00
25402,25402,Closed,12-01-2023 19:00
25403,25403,Closed,15-01-2023 18:00
25404,25404,Closed,05-12-2022 00:00
25405,25405,Closed,21-04-2023 22:00
25406,25406,Open,25-11-2022 19:00
25407,25407,Open,27-11-2022 04:00
25408,25408,Open,24-11-2022 23:00
25409,25409,Closed,31-01-2023 22:00
25410,25410,Open,25-11-2022 17:00
25411,25411,Open,27-11-2022 00:00
25412,25412,Closed,04-01-2023 03:00
25413,25413,Closed,31-12-2022 05:00
25414,25414,Open,27-11-2022 12:00
25415,25415,Open,27-11-2022 09:00
25416,25416,Closed,18-12-2022 18:00
25417,25417,Open,25-11-2022 10:00
25418,25418,Closed,09-01-2023 08:00
25419,25419,Closed,07-12-2022 10:00
25420,25420,Closed,24-12-2022 21:00
25421,25421,Closed,18-12-2022 22:00
25422,25422,Closed,27-12-2022 14:00
25423,25423,Closed,08-01-2023 23:00
25424,25424,Open,26-11-2022 18:00
25425,25425,Closed,24-12-2022 03:00
25426,25426,Closed,03-01-2023 02:00
25427,25427,Open,27-11-2022 06:00
25428,25428,Closed,20-01-2023 18:00
25429,25429,Open,27-11-2022 02:00
25430,25430,Open,25-11-2022 22:00
25431,25431,Open,27-11-2022 02:00
25432,25432,Open,26-11-2022 08:00
25433,25433,Open,28-11-2022 04:00
25434,25434,Open,28-11-2022 13:00
25435,25435,Open,26-11-2022 17:00
25436,25436,Open,27-11-2022 04:00
25437,25437,Open,27-11-2022 02:00
25438,25438,Open,28-11-2022 04:00
25439,25439,Open,27-11-2022 05:00
25440,25440,Open,27-11-2022 03:00
25441,25441,Open,26-11-2022 16:00
25442,25442,Closed,30-01-2023 19:00
25443,25443,Open,26-11-2022 10:00
25444,25444,Closed,02-08-2023 02:00
25445,25445,Open,29-11-2022 03:00
25446,25446,Closed,20-01-2024 22:00
25447,25447,Open,27-11-2022 07:00
25448,25448,Open,28-11-2022 09:00
25449,25449,Closed,27-01-2023 02:00
25450,25450,Open,28-11-2022 22:00
25451,25451,Open,27-11-2022 19:00
25452,25452,Open,26-11-2022 23:00
25453,25453,Open,28-11-2022 01:00
25454,25454,Open,29-11-2022 01:00
25455,25455,Open,28-11-2022 22:00
25456,25456,Open,27-11-2022 16:00
25457,25457,Open,27-11-2022 12:00
25458,25458,Closed,20-04-2023 21:00
25459,25459,Closed,25-12-2022 09:00
25460,25460,Closed,11-12-2022 05:00
25461,25461,Open,29-11-2022 02:00
25462,25462,Open,28-11-2022 18:00
25463,25463,Closed,12-12-2022 04:00
25464,25464,Closed,02-08-2023 08:00
25465,25465,Closed,22-12-2022 17:00
25466,25466,Open,27-11-2022 06:00
25467,25467,Open,29-11-2022 00:00
25468,25468,Open,30-11-2022 00:00
25469,25469,Open,27-11-2022 15:00
25470,25470,Open,27-11-2022 11:00
25471,25471,Closed,23-12-2022 17:00
25472,25472,Open,28-11-2022 12:00
25473,25473,Closed,08-01-2023 23:00
25474,25474,Open,29-11-2022 06:00
25475,25475,Open,30-11-2022 07:00
25476,25476,Open,29-11-2022 05:00
25477,25477,Open,28-11-2022 08:00
25478,25478,Closed,22-12-2022 04:00
25479,25479,Open,27-11-2022 22:00
25480,25480,Open,28-11-2022 13:00
25481,25481,Closed,03-04-2024 10:00
25482,25482,Closed,09-12-2022 13:00
25483,25483,Closed,08-12-2022 23:00
25484,25484,Open,29-11-2022 16:00
25485,25485,Open,29-11-2022 06:00
25486,25486,Open,28-11-2022 08:00
25487,25487,Open,28-11-2022 17:00
25488,25488,Closed,17-01-2023 17:00
25489,25489,Closed,24-01-2023 00:00
25490,25490,Open,29-11-2022 15:00
25491,25491,Closed,07-12-2022 02:00
25492,25492,Open,30-11-2022 17:00
25493,25493,Closed,04-02-2023 16:00
25494,25494,Closed,19-12-2022 03:00
25495,25495,Open,28-11-2022 15:00
25496,25496,Closed,10-04-2023 17:00
25497,25497,Open,28-11-2022 19:00
25498,25498,Open,30-11-2022 07:00
25499,25499,Closed,17-06-2023 18:00
25500,25500,Open,28-11-2022 15:00
25501,25501,Closed,05-02-2024 19:00
25502,25502,Closed,13-11-2024 02:00
25503,25503,Closed,08-06-2023 07:00
25504,25504,Closed,01-01-2023 05:00
25505,25505,Open,28-11-2022 17:00
25506,25506,Open,30-11-2022 11:00
25507,25507,Closed,04-02-2023 15:00
25508,25508,Open,30-11-2022 12:00
25509,25509,Closed,29-01-2023 04:00
25510,25510,Closed,05-01-2023 12:00
25511,25511,Closed,13-02-2023 21:00
25512,25512,Open,29-11-2022 05:00
25513,25513,Open,29-11-2022 12:00
25514,25514,Closed,24-01-2023 14:00
25515,25515,Open,29-11-2022 05:00
25516,25516,Closed,28-02-2023 22:00
25517,25517,Open,01-12-2022 02:00
25518,25518,Closed,26-12-2022 15:00
25519,25519,Closed,24-12-2022 08:00
25520,25520,Open,01-12-2022 02:00
25521,25521,Closed,19-12-2022 17:00
25522,25522,Closed,29-12-2022 05:00
25523,25523,Open,30-11-2022 03:00
25524,25524,Open,29-11-2022 22:00
25525,25525,Closed,22-02-2023 09:00
25526,25526,Open,30-11-2022 09:00
25527,25527,Open,02-12-2022 08:00
25528,25528,Closed,01-01-2023 19:00
25529,25529,Open,30-11-2022 13:00
25530,25530,Closed,14-01-2023 04:00
25531,25531,Open,30-11-2022 12:00
25532,25532,Open,02-12-2022 04:00
25533,25533,Closed,27-02-2023 11:00
25534,25534,Closed,01-11-2023 11:00
25535,25535,Closed,15-01-2023 08:00
25536,25536,Open,02-12-2022 08:00
25537,25537,Closed,27-01-2023 16:00
25538,25538,Closed,13-02-2023 06:00
25539,25539,Open,30-11-2022 18:00
25540,25540,Open,01-12-2022 19:00
25541,25541,Open,02-12-2022 19:00
25542,25542,Closed,25-02-2023 00:00
25543,25543,Open,01-12-2022 09:00
25544,25544,Closed,22-01-2023 02:00
25545,25545,Open,30-11-2022 23:00
25546,25546,Open,02-12-2022 21:00
25547,25547,Open,01-12-2022 20:00
25548,25548,Closed,06-01-2023 23:00
25549,25549,Closed,18-01-2023 10:00
25550,25550,Open,02-12-2022 22:00
25551,25551,Closed,11-01-2023 02:00
25552,25552,Open,01-12-2022 23:00
25553,25553,Open,01-12-2022 13:00
25554,25554,Closed,25-12-2022 18:00
25555,25555,Closed,08-07-2024 07:00
25556,25556,Closed,31-01-2023 01:00
25557,25557,Open,01-12-2022 16:00
25558,25558,Open,01-12-2022 18:00
25559,25559,Open,03-12-2022 13:00
25560,25560,Closed,08-01-2023 10:00
25561,25561,Closed,28-12-2022 13:00
25562,25562,Open,03-12-2022 06:00
25563,25563,Closed,09-01-2023 14:00
25564,25564,Open,02-12-2022 01:00
25565,25565,Closed,23-01-2023 23:00
25566,25566,Closed,13-12-2022 02:00
25567,25567,Closed,22-12-2022 09:00
25568,25568,Closed,02-02-2024 12:00
25569,25569,Open,01-12-2022 12:00
25570,25570,Closed,28-01-2023 10:00
25571,25571,Open,03-12-2022 01:00
25572,25572,Open,02-12-2022 15:00
25573,25573,Closed,17-02-2023 02:00
25574,25574,Closed,02-01-2023 11:00
25575,25575,Open,02-12-2022 10:00
25576,25576,Open,04-12-2022 13:00
25577,25577,Open,02-12-2022 07:00
25578,25578,Open,03-12-2022 08:00
25579,25579,Closed,25-07-2023 02:00
25580,25580,Closed,27-12-2022 03:00
25581,25581,Open,03-12-2022 20:00
25582,25582,Open,03-12-2022 05:00
25583,25583,Closed,01-01-2023 14:00
25584,25584,Open,04-12-2022 14:00
25585,25585,Closed,08-02-2023 22:00
25586,25586,Open,03-12-2022 06:00
25587,25587,Open,05-12-2022 00:00
25588,25588,Open,04-12-2022 21:00
25589,25589,Open,02-12-2022 16:00
25590,25590,Open,03-12-2022 08:00
25591,25591,Open,03-12-2022 09:00
25592,25592,Open,04-12-2022 11:00
25593,25593,Open,03-12-2022 15:00
25594,25594,Open,05-12-2022 03:00
25595,25595,Open,04-12-2022 12:00
25596,25596,Closed,02-02-2023 08:00
25597,25597,Closed,18-04-2023 21:00
25598,25598,Open,03-12-2022 23:00
25599,25599,Open,05-12-2022 10:00
25600,25600,Closed,03-03-2023 10:00
25601,25601,Open,05-12-2022 05:00
25602,25602,Closed,26-12-2022 19:00
25603,25603,Closed,27-01-2023 10:00
25604,25604,Open,03-12-2022 14:00
25605,25605,Closed,13-02-2023 19:00
25606,25606,Closed,05-07-2023 05:00
25607,25607,Closed,28-12-2023 17:00
25608,25608,Closed,16-01-2023 19:00
25609,25609,Open,04-12-2022 04:00
25610,25610,Open,05-12-2022 12:00
25611,25611,Open,03-12-2022 21:00
25612,25612,Open,04-12-2022 12:00
25613,25613,Open,04-12-2022 07:00
25614,25614,Closed,31-12-2022 12:00
25615,25615,Closed,02-02-2023 12:00
25616,25616,Open,05-12-2022 07:00
25617,25617,Open,03-12-2022 23:00
25618,25618,Closed,20-03-2024 21:00
25619,25619,Closed,02-01-2023 12:00
25620,25620,Closed,13-12-2022 10:00
25621,25621,Open,03-12-2022 18:00
25622,25622,Open,05-12-2022 03:00
25623,25623,Closed,16-01-2023 10:00
25624,25624,Open,05-12-2022 02:00
25625,25625,Open,05-12-2022 15:00
25626,25626,Closed,02-06-2023 16:00
25627,25627,Closed,19-12-2022 01:00
25628,25628,Open,05-12-2022 21:00
25629,25629,Closed,16-12-2022 19:00
25630,25630,Closed,17-12-2022 00:00
25631,25631,Open,06-12-2022 20:00
25632,25632,Open,05-12-2022 10:00
25633,25633,Closed,19-02-2023 02:00
25634,25634,Open,04-12-2022 16:00
25635,25635,Open,05-12-2022 20:00
25636,25636,Closed,14-02-2023 10:00
25637,25637,Open,06-12-2022 20:00
25638,25638,Open,06-12-2022 15:00
25639,25639,Closed,24-01-2023 09:00
25640,25640,Closed,19-02-2023 06:00
25641,25641,Closed,27-12-2022 08:00
25642,25642,Closed,23-02-2023 17:00
25643,25643,Open,06-12-2022 23:00
25644,25644,Open,06-12-2022 00:00
25645,25645,Closed,15-12-2022 01:00
25646,25646,Closed,12-01-2023 12:00
25647,25647,Open,05-12-2022 17:00
25648,25648,Closed,22-12-2022 19:00
25649,25649,Closed,11-01-2023 13:00
25650,25650,Open,07-12-2022 06:00
25651,25651,Open,06-12-2022 20:00
25652,25652,Open,06-12-2022 04:00
25653,25653,Closed,09-02-2023 18:00
25654,25654,Open,05-12-2022 14:00
25655,25655,Open,06-12-2022 03:00
25656,25656,Closed,10-12-2022 08:00
25657,25657,Closed,18-12-2022 12:00
25658,25658,Closed,19-12-2022 15:00
25659,25659,Closed,07-05-2023 08:00
25660,25660,Open,05-12-2022 20:00
25661,25661,Closed,12-12-2022 23:00
25662,25662,Closed,06-01-2023 22:00
25663,25663,Open,06-12-2022 13:00
25664,25664,Open,07-12-2022 23:00
25665,25665,Closed,17-12-2022 11:00
25666,25666,Open,07-12-2022 10:00
25667,25667,Closed,15-02-2023 23:00
25668,25668,Open,07-12-2022 08:00
25669,25669,Closed,07-02-2023 23:00
25670,25670,Open,07-12-2022 14:00
25671,25671,Open,08-12-2022 10:00
25672,25672,Open,06-12-2022 00:00
25673,25673,Open,07-12-2022 16:00
25674,25674,Closed,20-12-2022 03:00
25675,25675,Closed,28-12-2022 14:00
25676,25676,Closed,01-02-2023 22:00
25677,25677,Closed,21-04-2023 08:00
25678,25678,Closed,15-12-2022 22:00
25679,25679,Closed,21-01-2023 21:00
25680,25680,Open,08-12-2022 03:00
25681,25681,Open,07-12-2022 08:00
25682,25682,Open,08-12-2022 05:00
25683,25683,Open,06-12-2022 10:00
25684,25684,Open,08-12-2022 07:00
25685,25685,Closed,25-01-2023 12:00
25686,25686,Closed,28-02-2023 19:00
25687,25687,Closed,12-02-2023 17:00
25688,25688,Open,08-12-2022 01:00
25689,25689,Open,07-12-2022 08:00
25690,25690,Closed,29-12-2022 12:00
25691,25691,Closed,30-01-2023 07:00
25692,25692,Open,08-12-2022 17:00
25693,25693,Open,07-12-2022 22:00
25694,25694,Open,08-12-2022 09:00
25695,25695,Open,08-12-2022 21:00
25696,25696,Open,07-12-2022 06:00
25697,25697,Closed,21-02-2023 10:00
25698,25698,Open,07-12-2022 18:00
25699,25699,Closed,20-12-2022 05:00
25700,25700,Open,07-12-2022 07:00
25701,25701,Closed,23-02-2023 09:00
25702,25702,Open,09-12-2022 04:00
25703,25703,Closed,14-11-2024 19:00
25704,25704,Open,08-12-2022 13:00
25705,25705,Open,07-12-2022 12:00
25706,25706,Open,10-12-2022 00:00
25707,25707,Closed,05-05-2023 23:00
25708,25708,Open,10-12-2022 02:00
25709,25709,Open,09-12-2022 13:00
25710,25710,Closed,12-01-2023 22:00
25711,25711,Open,09-12-2022 21:00
25712,25712,Open,09-12-2022 09:00
25713,25713,Open,08-12-2022 21:00
25714,25714,Open,07-12-2022 18:00
25715,25715,Closed,13-01-2023 14:00
25716,25716,Closed,21-03-2024 04:00
25717,25717,Open,07-12-2022 22:00
25718,25718,Open,09-12-2022 02:00
25719,25719,Open,08-12-2022 00:00
25720,25720,Open,09-12-2022 19:00
25721,25721,Open,08-12-2022 21:00
25722,25722,Closed,07-02-2023 09:00
25723,25723,Open,09-12-2022 00:00
25724,25724,Closed,23-01-2023 15:00
25725,25725,Open,07-12-2022 22:00
25726,25726,Open,09-12-2022 12:00
25727,25727,Open,08-12-2022 07:00
25728,25728,Closed,14-02-2023 07:00
25729,25729,Open,09-12-2022 08:00
25730,25730,Closed,24-12-2022 11:00
25731,25731,Open,09-12-2022 03:00
25732,25732,Closed,07-01-2023 05:00
25733,25733,Open,09-12-2022 18:00
25734,25734,Open,09-12-2022 07:00
25735,25735,Open,09-12-2022 09:00
25736,25736,Open,10-12-2022 04:00
25737,25737,Closed,14-03-2023 03:00
25738,25738,Closed,27-12-2022 17:00
25739,25739,Closed,01-01-2023 14:00
25740,25740,Open,09-12-2022 02:00
25741,25741,Open,11-12-2022 05:00
25742,25742,Closed,17-01-2023 00:00
25743,25743,Open,11-12-2022 09:00
25744,25744,Open,10-12-2022 15:00
25745,25745,Closed,25-02-2023 07:00
25746,25746,Closed,30-12-2022 06:00
25747,25747,Open,09-12-2022 12:00
25748,25748,Open,09-12-2022 20:00
25749,25749,Open,10-12-2022 17:00
25750,25750,Open,10-12-2022 22:00
25751,25751,Open,08-12-2022 23:00
25752,25752,Closed,15-02-2023 07:00
25753,25753,Closed,09-03-2023 03:00
25754,25754,Closed,28-12-2022 02:00
25755,25755,Closed,27-01-2023 22:00
25756,25756,Closed,14-02-2023 11:00
25757,25757,Open,11-12-2022 17:00
25758,25758,Open,09-12-2022 13:00
25759,25759,Open,10-12-2022 10:00
25760,25760,Closed,23-02-2023 00:00
25761,25761,Closed,23-09-2024 21:00
25762,25762,Open,10-12-2022 00:00
25763,25763,Open,12-12-2022 06:00
25764,25764,Open,10-12-2022 03:00
25765,25765,Closed,17-02-2023 17:00
25766,25766,Closed,01-02-2023 19:00
25767,25767,Open,11-12-2022 11:00
25768,25768,Open,10-12-2022 02:00
25769,25769,Closed,01-03-2023 18:00
25770,25770,Closed,30-04-2023 14:00
25771,25771,Closed,23-02-2023 13:00
25772,25772,Open,12-12-2022 12:00
25773,25773,Open,12-12-2022 18:00
25774,25774,Open,12-12-2022 15:00
25775,25775,Open,11-12-2022 01:00
25776,25776,Closed,20-02-2023 12:00
25777,25777,Closed,23-01-2023 21:00
25778,25778,Open,10-12-2022 12:00
25779,25779,Closed,24-01-2023 12:00
25780,25780,Closed,21-03-2024 20:00
25781,25781,Open,10-12-2022 23:00
