FIR_ID,FIR_Date,Complaint_ID,Crime_ID,Officer_ID,Location_ID,is_deleted
22135,13-07-2022 17:00,22135,195,15,2,0
22136,12-07-2022 10:00,22136,146,63,4,0
22137,12-07-2022 03:00,22137,445,122,19,0
22138,13-07-2022 06:00,22138,137,173,2,0
22139,13-07-2022 09:00,22139,274,42,12,0
22140,12-07-2022 19:00,22140,110,154,18,0
22141,12-07-2022 09:00,22141,502,92,1,0
22142,12-07-2022 18:00,22142,447,192,6,0
22143,11-07-2022 18:00,22143,396,76,9,0
22144,11-07-2022 16:00,22144,505,96,10,0
22145,12-07-2022 23:00,22145,248,133,12,0
22146,13-07-2022 22:00,22146,531,199,13,0
22147,12-07-2022 13:00,22147,581,86,13,0
22148,14-07-2022 08:00,22148,575,129,9,0
22149,13-07-2022 09:00,22149,562,58,4,0
22150,12-07-2022 09:00,22150,269,88,14,0
22151,14-07-2022 19:00,22151,305,178,5,0
22152,14-07-2022 00:00,22152,495,108,23,0
22153,14-07-2022 21:00,22153,479,232,1,0
22154,13-07-2022 21:00,22154,367,248,24,0
22155,12-07-2022 17:00,22155,131,211,13,0
22156,13-07-2022 18:00,22156,486,223,5,0
22157,14-07-2022 03:00,22157,579,61,16,0
22158,12-07-2022 06:00,22158,451,175,19,0
22159,14-07-2022 16:00,22159,527,154,10,0
22160,13-07-2022 01:00,22160,572,235,5,0
22161,14-07-2022 09:00,22161,305,151,7,0
22162,14-07-2022 21:00,22162,432,141,27,0
22163,14-07-2022 09:00,22163,294,195,10,0
22164,14-07-2022 20:00,22164,297,213,27,0
22165,12-07-2022 15:00,22165,519,32,2,0
22166,13-07-2022 19:00,22166,480,40,2,0
22167,13-07-2022 19:00,22167,206,124,12,0
22168,13-07-2022 08:00,22168,520,218,22,0
22169,14-07-2022 16:00,22169,559,72,9,0
22170,13-07-2022 14:00,22170,122,188,2,0
22171,13-07-2022 15:00,22171,220,56,9,0
22172,15-07-2022 06:00,22172,389,155,5,0
22173,12-07-2022 23:00,22173,258,162,12,0
22174,15-07-2022 11:00,22174,378,40,28,0
22175,15-07-2022 02:00,22175,117,38,14,0
22176,14-07-2022 18:00,22176,355,234,12,0
22177,14-07-2022 01:00,22177,501,83,2,0
22178,14-07-2022 17:00,22178,169,199,5,0
22179,13-07-2022 14:00,22179,390,247,9,0
22180,15-07-2022 11:00,22180,576,229,17,0
22181,14-07-2022 12:00,22181,546,88,2,0
22182,15-07-2022 05:00,22182,132,28,6,0
22183,13-07-2022 13:00,22183,259,113,17,0
22184,13-07-2022 20:00,22184,224,208,23,0
22185,16-07-2022 07:00,22185,216,70,6,0
22186,15-07-2022 07:00,22186,468,18,6,0
22187,14-07-2022 02:00,22187,219,214,9,0
22188,15-07-2022 18:00,22188,162,154,5,0
22189,14-07-2022 06:00,22189,558,180,24,0
22190,15-07-2022 02:00,22190,154,190,9,0
22191,15-07-2022 20:00,22191,473,48,12,0
22192,14-07-2022 11:00,22192,472,83,5,0
22193,15-07-2022 11:00,22193,288,143,29,0
22194,14-07-2022 12:00,22194,518,226,28,0
22195,14-07-2022 07:00,22195,420,225,10,0
22196,14-07-2022 06:00,22196,517,18,6,0
22197,14-07-2022 11:00,22197,333,162,17,0
22198,14-07-2022 04:00,22198,469,190,9,0
22199,15-07-2022 14:00,22199,471,216,14,0
22200,15-07-2022 23:00,22200,426,232,5,0
22201,14-07-2022 14:00,22201,103,243,12,0
22202,15-07-2022 03:00,22202,509,213,6,0
22203,14-07-2022 08:00,22203,375,66,5,0
22204,16-07-2022 09:00,22204,244,214,12,0
22205,14-07-2022 22:00,22205,439,127,9,0
22206,16-07-2022 19:00,22206,158,223,11,0
22207,15-07-2022 03:00,22207,152,108,12,0
22208,14-07-2022 21:00,22208,251,230,4,0
22209,15-07-2022 21:00,22209,525,46,10,0
22210,16-07-2022 01:00,22210,353,232,2,0
22211,16-07-2022 08:00,22211,224,240,2,0
22212,15-07-2022 04:00,22212,228,28,10,0
22213,17-07-2022 03:00,22213,432,210,9,0
22214,16-07-2022 13:00,22214,383,181,6,0
22215,16-07-2022 21:00,22215,591,47,1,0
22216,16-07-2022 19:00,22216,261,181,12,0
22217,16-07-2022 14:00,22217,582,49,19,0
22218,16-07-2022 17:00,22218,464,104,10,0
22219,17-07-2022 01:00,22219,108,208,2,0
22220,15-07-2022 15:00,22220,263,10,22,0
22221,16-07-2022 13:00,22221,485,32,2,0
22222,16-07-2022 09:00,22222,429,179,11,0
22223,17-07-2022 02:00,22223,480,139,8,0
22224,16-07-2022 11:00,22224,116,102,11,0
22225,15-07-2022 14:00,22225,191,60,12,0
22226,15-07-2022 09:00,22226,572,147,5,0
22227,16-07-2022 22:00,22227,486,154,6,0
22228,17-07-2022 01:00,22228,373,67,9,0
22229,15-07-2022 12:00,22229,515,92,6,0
22230,17-07-2022 18:00,22230,175,67,5,0
22231,16-07-2022 08:00,22231,197,26,15,0
22232,17-07-2022 16:00,22232,592,212,4,0
22233,15-07-2022 17:00,22233,569,54,9,0
22234,17-07-2022 21:00,22234,169,186,10,0
22235,18-07-2022 08:00,22235,371,198,4,0
22236,16-07-2022 23:00,22236,531,143,4,0
22237,17-07-2022 21:00,22237,383,65,5,0
22238,17-07-2022 23:00,22238,324,82,2,0
22239,16-07-2022 04:00,22239,130,60,5,0
22240,15-07-2022 21:00,22240,555,25,5,0
22241,18-07-2022 11:00,22241,101,81,6,0
22242,17-07-2022 02:00,22242,400,100,7,0
22243,17-07-2022 08:00,22243,403,56,5,0
22244,17-07-2022 11:00,22244,235,199,10,0
22245,16-07-2022 23:00,22245,305,14,9,0
22246,18-07-2022 10:00,22246,159,155,16,0
22247,18-07-2022 03:00,22247,438,63,24,0
22248,16-07-2022 17:00,22248,211,3,11,0
22249,18-07-2022 17:00,22249,595,230,25,0
22250,16-07-2022 23:00,22250,175,198,9,0
22251,17-07-2022 09:00,22251,262,206,18,0
22252,18-07-2022 18:00,22252,147,121,9,0
22253,16-07-2022 11:00,22253,457,154,11,0
22254,18-07-2022 13:00,22254,466,103,4,0
22255,18-07-2022 13:00,22255,416,134,5,0
22256,16-07-2022 23:00,22256,531,170,14,0
22257,18-07-2022 09:00,22257,474,189,5,0
22258,18-07-2022 20:00,22258,468,87,13,0
22259,19-07-2022 01:00,22259,171,199,12,0
22260,17-07-2022 01:00,22260,117,246,6,0
22261,19-07-2022 11:00,22261,451,160,14,0
22262,19-07-2022 06:00,22262,358,12,5,0
22263,18-07-2022 04:00,22263,334,167,19,0
22264,17-07-2022 19:00,22264,568,151,13,0
22265,18-07-2022 09:00,22265,483,110,10,0
22266,17-07-2022 14:00,22266,156,179,28,0
22267,19-07-2022 14:00,22267,332,170,14,0
22268,18-07-2022 15:00,22268,595,79,6,0
22269,19-07-2022 10:00,22269,514,93,6,0
22270,17-07-2022 09:00,22270,397,226,23,0
22271,18-07-2022 15:00,22271,274,202,2,0
22272,18-07-2022 19:00,22272,365,149,9,0
22273,19-07-2022 01:00,22273,405,138,5,0
22274,18-07-2022 05:00,22274,455,119,12,0
22275,17-07-2022 14:00,22275,308,35,1,0
22276,18-07-2022 17:00,22276,557,162,17,0
22277,18-07-2022 23:00,22277,206,72,14,0
22278,18-07-2022 00:00,22278,332,235,19,0
22279,18-07-2022 03:00,22279,313,187,1,0
22280,18-07-2022 19:00,22280,235,9,14,0
22281,19-07-2022 06:00,22281,470,144,2,0
22282,19-07-2022 23:00,22282,292,192,6,0
22283,20-07-2022 08:00,22283,118,157,13,0
22284,20-07-2022 04:00,22284,505,155,4,0
22285,19-07-2022 12:00,22285,466,222,1,0
22286,17-07-2022 16:00,22286,248,46,5,0
22287,18-07-2022 13:00,22287,161,180,26,0
22288,18-07-2022 00:00,22288,182,28,7,0
22289,20-07-2022 08:00,22289,496,118,4,0
22290,20-07-2022 03:00,22290,452,124,19,0
22291,18-07-2022 23:00,22291,247,163,19,0
22292,19-07-2022 18:00,22292,302,199,5,0
22293,20-07-2022 02:00,22293,498,229,10,0
22294,19-07-2022 23:00,22294,168,49,1,0
22295,20-07-2022 01:00,22295,492,85,6,0
22296,20-07-2022 06:00,22296,257,167,4,0
22297,18-07-2022 10:00,22297,456,243,9,0
22298,18-07-2022 08:00,22298,426,195,5,0
22299,18-07-2022 16:00,22299,221,237,21,0
22300,19-07-2022 01:00,22300,530,24,9,0
22301,18-07-2022 10:00,22301,567,108,2,0
22302,19-07-2022 09:00,22302,212,103,5,0
22303,19-07-2022 10:00,22303,416,131,10,0
22304,18-07-2022 19:00,22304,415,17,21,0
22305,20-07-2022 13:00,22305,550,18,5,0
22306,19-07-2022 12:00,22306,510,225,8,0
22307,20-07-2022 13:00,22307,110,53,25,0
22308,20-07-2022 10:00,22308,247,56,5,0
22309,20-07-2022 06:00,22309,548,247,24,0
22310,20-07-2022 18:00,22310,268,160,14,0
22311,19-07-2022 08:00,22311,495,121,11,0
22312,19-07-2022 12:00,22312,238,50,2,0
22313,21-07-2022 11:00,22313,478,240,8,0
22314,19-07-2022 11:00,22314,512,110,5,0
22315,20-07-2022 11:00,22315,334,116,6,0
22316,19-07-2022 17:00,22316,414,8,5,0
22317,19-07-2022 02:00,22317,555,123,6,0
22318,19-07-2022 05:00,22318,251,178,15,0
22319,19-07-2022 17:00,22319,321,35,22,0
22320,20-07-2022 17:00,22320,320,31,12,0
22321,19-07-2022 18:00,22321,180,123,5,0
22322,21-07-2022 16:00,22322,543,169,12,0
22323,20-07-2022 22:00,22323,526,58,19,0
22324,21-07-2022 23:00,22324,259,181,12,0
22325,20-07-2022 23:00,22325,579,76,5,0
22326,21-07-2022 09:00,22326,147,250,6,0
22327,19-07-2022 22:00,22327,472,3,10,0
22328,20-07-2022 02:00,22328,521,181,24,0
22329,21-07-2022 13:00,22329,305,236,6,0
22330,22-07-2022 06:00,22330,282,47,3,0
22331,20-07-2022 21:00,22331,127,79,14,0
22332,21-07-2022 06:00,22332,525,34,15,0
22333,21-07-2022 16:00,22333,294,167,5,0
22334,21-07-2022 20:00,22334,374,44,10,0
22335,22-07-2022 04:00,22335,224,166,2,0
22336,19-07-2022 22:00,22336,355,44,12,0
22337,21-07-2022 09:00,22337,152,189,25,0
22338,20-07-2022 22:00,22338,305,218,1,0
22339,22-07-2022 10:00,22339,169,242,19,0
22340,22-07-2022 14:00,22340,519,70,6,0
22341,22-07-2022 02:00,22341,270,25,25,0
22342,20-07-2022 19:00,22342,318,177,9,0
22343,22-07-2022 20:00,22343,587,158,7,0
22344,20-07-2022 16:00,22344,514,135,2,0
22345,22-07-2022 21:00,22345,583,226,22,0
22346,22-07-2022 18:00,22346,329,203,6,0
22347,21-07-2022 07:00,22347,316,215,6,0
22348,22-07-2022 05:00,22348,369,185,28,0
22349,22-07-2022 17:00,22349,171,59,9,0
22350,22-07-2022 06:00,22350,238,208,22,0
22351,23-07-2022 02:00,22351,548,208,6,0
22352,22-07-2022 09:00,22352,448,16,5,0
22353,22-07-2022 17:00,22353,337,106,16,0
22354,22-07-2022 05:00,22354,465,173,25,0
22355,21-07-2022 17:00,22355,381,234,11,0
22356,22-07-2022 09:00,22356,576,63,5,0
22357,22-07-2022 10:00,22357,485,48,14,0
22358,21-07-2022 20:00,22358,255,188,6,0
22359,21-07-2022 11:00,22359,247,61,5,0
22360,21-07-2022 04:00,22360,474,112,9,0
22361,20-07-2022 22:00,22361,273,81,6,0
22362,21-07-2022 15:00,22362,246,79,18,0
22363,21-07-2022 01:00,22363,496,231,1,0
22364,23-07-2022 09:00,22364,313,4,2,0
22365,23-07-2022 01:00,22365,376,25,17,0
22366,21-07-2022 11:00,22366,310,229,2,0
22367,22-07-2022 20:00,22367,175,140,18,0
22368,22-07-2022 14:00,22368,156,26,5,0
22369,23-07-2022 03:00,22369,528,167,9,0
22370,22-07-2022 10:00,22370,193,203,1,0
22371,22-07-2022 19:00,22371,166,80,5,0
22372,22-07-2022 19:00,22372,227,75,6,0
22373,22-07-2022 19:00,22373,236,69,6,0
22374,21-07-2022 13:00,22374,566,44,4,0
22375,23-07-2022 03:00,22375,119,76,29,0
22376,22-07-2022 09:00,22376,311,195,10,0
22377,22-07-2022 17:00,22377,467,249,5,0
22378,22-07-2022 05:00,22378,109,142,19,0
22379,22-07-2022 02:00,22379,140,224,22,0
22380,23-07-2022 01:00,22380,406,219,6,0
22381,24-07-2022 10:00,22381,560,70,12,0
22382,23-07-2022 01:00,22382,494,40,5,0
22383,23-07-2022 23:00,22383,312,172,10,0
22384,24-07-2022 08:00,22384,468,172,2,0
22385,22-07-2022 17:00,22385,447,8,1,0
22386,24-07-2022 15:00,22386,211,41,2,0
22387,24-07-2022 12:00,22387,458,178,6,0
22388,22-07-2022 07:00,22388,194,72,6,0
22389,22-07-2022 15:00,22389,572,63,17,0
22390,23-07-2022 01:00,22390,559,207,5,0
22391,24-07-2022 09:00,22391,438,215,4,0
22392,24-07-2022 19:00,22392,402,194,6,0
22393,22-07-2022 09:00,22393,513,95,19,0
22394,22-07-2022 22:00,22394,326,2,1,0
22395,25-07-2022 00:00,22395,372,179,10,0
22396,22-07-2022 17:00,22396,476,154,12,0
22397,25-07-2022 02:00,22397,496,79,19,0
22398,24-07-2022 16:00,22398,389,113,5,0
22399,22-07-2022 17:00,22399,514,106,22,0
22400,24-07-2022 03:00,22400,434,90,28,0
22401,22-07-2022 14:00,22401,135,180,7,0
22402,24-07-2022 09:00,22402,511,229,6,0
22403,24-07-2022 00:00,22403,321,241,9,0
22404,23-07-2022 17:00,22404,331,24,9,0
22405,25-07-2022 06:00,22405,518,31,15,0
22406,24-07-2022 03:00,22406,495,172,25,0
22407,24-07-2022 05:00,22407,104,189,7,0
22408,25-07-2022 00:00,22408,335,132,20,0
22409,24-07-2022 23:00,22409,279,110,4,0
22410,24-07-2022 16:00,22410,316,169,21,0
22411,25-07-2022 14:00,22411,180,17,12,0
22412,24-07-2022 04:00,22412,293,87,6,0
22413,24-07-2022 15:00,22413,262,107,6,0
22414,22-07-2022 22:00,22414,553,71,5,0
22415,24-07-2022 08:00,22415,341,3,6,0
22416,23-07-2022 11:00,22416,289,157,24,0
22417,25-07-2022 14:00,22417,399,206,10,0
22418,23-07-2022 22:00,22418,252,148,5,0
22419,24-07-2022 16:00,22419,190,73,1,0
22420,24-07-2022 14:00,22420,438,27,8,0
22421,25-07-2022 20:00,22421,473,80,10,0
22422,24-07-2022 16:00,22422,171,127,12,0
22423,24-07-2022 12:00,22423,311,90,23,0
22424,23-07-2022 15:00,22424,315,50,6,0
22425,24-07-2022 04:00,22425,362,159,24,0
22426,24-07-2022 17:00,22426,132,139,14,0
22427,24-07-2022 18:00,22427,573,159,14,0
22428,24-07-2022 15:00,22428,197,181,9,0
22429,25-07-2022 05:00,22429,446,17,25,0
22430,25-07-2022 08:00,22430,550,230,5,0
22431,25-07-2022 08:00,22431,127,50,17,0
22432,24-07-2022 07:00,22432,510,120,27,0
22433,24-07-2022 20:00,22433,408,10,10,0
22434,25-07-2022 21:00,22434,390,82,2,0
22435,26-07-2022 11:00,22435,579,80,16,0
22436,24-07-2022 09:00,22436,116,213,15,0
22437,25-07-2022 18:00,22437,174,163,28,0
22438,25-07-2022 15:00,22438,520,35,9,0
22439,24-07-2022 22:00,22439,525,77,12,0
22440,26-07-2022 12:00,22440,447,215,17,0
22441,25-07-2022 02:00,22441,468,84,2,0
22442,26-07-2022 02:00,22442,236,24,6,0
22443,27-07-2022 00:00,22443,508,176,12,0
22444,24-07-2022 19:00,22444,248,163,12,0
22445,26-07-2022 14:00,22445,319,160,2,0
22446,24-07-2022 13:00,22446,139,15,12,0
22447,26-07-2022 23:00,22447,284,131,10,0
22448,27-07-2022 05:00,22448,164,233,9,0
22449,25-07-2022 17:00,22449,352,212,6,0
22450,27-07-2022 04:00,22450,364,46,10,0
22451,26-07-2022 13:00,22451,243,99,17,0
22452,25-07-2022 12:00,22452,519,221,18,0
22453,27-07-2022 00:00,22453,593,20,4,0
22454,26-07-2022 00:00,22454,158,171,21,0
22455,26-07-2022 08:00,22455,449,231,22,0
22456,24-07-2022 16:00,22456,436,211,12,0
22457,25-07-2022 08:00,22457,300,200,2,0
22458,27-07-2022 13:00,22458,399,19,5,0
22459,26-07-2022 22:00,22459,549,7,2,0
22460,26-07-2022 22:00,22460,146,165,5,0
22461,26-07-2022 11:00,22461,266,52,25,0
22462,26-07-2022 07:00,22462,117,82,11,0
22463,27-07-2022 04:00,22463,306,99,12,0
22464,27-07-2022 13:00,22464,559,82,14,0
22465,27-07-2022 22:00,22465,290,158,25,0
22466,26-07-2022 10:00,22466,323,69,5,0
22467,27-07-2022 23:00,22467,134,47,2,0
22468,27-07-2022 05:00,22468,378,192,12,0
22469,26-07-2022 22:00,22469,558,148,2,0
22470,27-07-2022 12:00,22470,535,152,7,0
22471,25-07-2022 16:00,22471,512,45,13,0
22472,25-07-2022 17:00,22472,156,10,5,0
22473,26-07-2022 12:00,22473,347,163,5,0
22474,27-07-2022 19:00,22474,174,245,13,0
22475,26-07-2022 06:00,22475,432,45,9,0
22476,25-07-2022 17:00,22476,201,62,15,0
22477,28-07-2022 10:00,22477,409,123,6,0
22478,25-07-2022 23:00,22478,325,98,17,0
22479,26-07-2022 09:00,22479,340,183,6,0
22480,27-07-2022 02:00,22480,529,98,19,0
22481,28-07-2022 03:00,22481,120,111,9,0
22482,28-07-2022 14:00,22482,259,150,9,0
22483,26-07-2022 16:00,22483,121,170,6,0
22484,26-07-2022 21:00,22484,111,240,13,0
22485,27-07-2022 12:00,22485,336,109,13,0
22486,28-07-2022 06:00,22486,151,154,14,0
22487,27-07-2022 01:00,22487,471,45,2,0
22488,26-07-2022 02:00,22488,597,199,11,0
22489,28-07-2022 16:00,22489,525,43,3,0
22490,28-07-2022 06:00,22490,315,146,9,0
22491,28-07-2022 14:00,22491,151,89,1,0
22492,29-07-2022 02:00,22492,428,60,5,0
22493,28-07-2022 12:00,22493,472,60,2,0
22494,27-07-2022 17:00,22494,139,138,4,0
22495,28-07-2022 02:00,22495,517,99,6,0
22496,28-07-2022 10:00,22496,133,24,6,0
22497,28-07-2022 19:00,22497,255,146,2,0
22498,27-07-2022 21:00,22498,400,65,17,0
22499,29-07-2022 08:00,22499,171,24,6,0
22500,28-07-2022 22:00,22500,420,214,23,0
22501,26-07-2022 21:00,22501,226,17,18,0
22502,27-07-2022 10:00,22502,298,161,17,0
22503,29-07-2022 06:00,22503,481,211,9,0
22504,27-07-2022 18:00,22504,514,139,9,0
22505,27-07-2022 12:00,22505,440,201,4,0
22506,27-07-2022 13:00,22506,369,194,4,0
22507,28-07-2022 04:00,22507,568,50,13,0
22508,27-07-2022 02:00,22508,201,156,20,0
22509,29-07-2022 13:00,22509,524,174,4,0
22510,27-07-2022 17:00,22510,590,5,3,0
22511,27-07-2022 01:00,22511,589,214,6,0
22512,29-07-2022 05:00,22512,197,160,5,0
22513,27-07-2022 16:00,22513,387,204,14,0
22514,29-07-2022 09:00,22514,565,60,13,0
22515,29-07-2022 08:00,22515,438,201,11,0
22516,29-07-2022 03:00,22516,117,204,19,0
22517,29-07-2022 07:00,22517,446,79,21,0
22518,29-07-2022 19:00,22518,318,33,28,0
22519,28-07-2022 07:00,22519,442,72,1,0
22520,27-07-2022 11:00,22520,571,168,2,0
22521,29-07-2022 22:00,22521,411,162,5,0
22522,27-07-2022 14:00,22522,518,220,14,0
22523,29-07-2022 13:00,22523,360,39,6,0
22524,29-07-2022 16:00,22524,377,76,9,0
22525,28-07-2022 12:00,22525,592,1,1,0
22526,28-07-2022 04:00,22526,579,97,2,0
22527,30-07-2022 08:00,22527,243,109,3,0
22528,29-07-2022 14:00,22528,318,173,13,0
22529,30-07-2022 06:00,22529,245,46,5,0
22530,29-07-2022 17:00,22530,267,132,5,0
22531,29-07-2022 05:00,22531,520,191,11,0
22532,29-07-2022 11:00,22532,576,49,10,0
22533,28-07-2022 13:00,22533,125,70,5,0
22534,27-07-2022 23:00,22534,331,105,6,0
22535,28-07-2022 13:00,22535,470,49,5,0
22536,30-07-2022 12:00,22536,147,52,24,0
22537,29-07-2022 10:00,22537,269,207,13,0
22538,30-07-2022 02:00,22538,447,77,12,0
22539,30-07-2022 12:00,22539,305,173,6,0
22540,28-07-2022 11:00,22540,197,133,4,0
22541,30-07-2022 07:00,22541,387,138,9,0
22542,30-07-2022 10:00,22542,393,155,6,0
22543,29-07-2022 23:00,22543,469,59,6,0
22544,30-07-2022 02:00,22544,598,244,10,0
22545,29-07-2022 16:00,22545,360,61,16,0
22546,31-07-2022 05:00,22546,350,66,4,0
22547,30-07-2022 02:00,22547,194,54,14,0
22548,29-07-2022 08:00,22548,570,121,9,0
22549,30-07-2022 05:00,22549,408,95,5,0
22550,31-07-2022 07:00,22550,584,27,10,0
22551,30-07-2022 05:00,22551,303,241,16,0
22552,29-07-2022 04:00,22552,269,246,6,0
22553,30-07-2022 19:00,22553,495,189,27,0
22554,31-07-2022 13:00,22554,511,135,10,0
22555,30-07-2022 17:00,22555,319,98,10,0
22556,29-07-2022 10:00,22556,135,112,5,0
22557,31-07-2022 00:00,22557,403,232,14,0
22558,31-07-2022 20:00,22558,498,157,10,0
22559,30-07-2022 11:00,22559,327,66,6,0
22560,30-07-2022 00:00,22560,561,188,14,0
22561,29-07-2022 11:00,22561,133,10,7,0
22562,31-07-2022 07:00,22562,365,130,2,0
22563,30-07-2022 11:00,22563,495,112,14,0
22564,31-07-2022 04:00,22564,598,199,2,0
22565,31-07-2022 01:00,22565,335,207,5,0
22566,01-08-2022 01:00,22566,502,93,4,0
22567,29-07-2022 20:00,22567,525,208,15,0
22568,29-07-2022 19:00,22568,295,74,6,0
22569,29-07-2022 14:00,22569,321,45,6,0
22570,30-07-2022 03:00,22570,566,73,5,0
22571,29-07-2022 14:00,22571,366,64,5,0
22572,29-07-2022 12:00,22572,516,187,1,0
22573,01-08-2022 02:00,22573,445,144,10,0
22574,01-08-2022 10:00,22574,174,46,5,0
22575,31-07-2022 19:00,22575,286,99,5,0
22576,01-08-2022 13:00,22576,573,242,15,0
22577,31-07-2022 19:00,22577,458,159,5,0
22578,31-07-2022 14:00,22578,389,242,27,0
22579,01-08-2022 06:00,22579,447,35,10,0
22580,31-07-2022 00:00,22580,577,142,11,0
22581,30-07-2022 01:00,22581,337,85,6,0
22582,29-07-2022 23:00,22582,377,88,5,0
22583,01-08-2022 08:00,22583,526,6,10,0
22584,31-07-2022 07:00,22584,262,116,9,0
22585,01-08-2022 22:00,22585,482,69,6,0
22586,31-07-2022 04:00,22586,537,53,3,0
22587,02-08-2022 00:00,22587,421,88,11,0
22588,30-07-2022 12:00,22588,532,211,12,0
22589,01-08-2022 22:00,22589,300,214,9,0
22590,31-07-2022 04:00,22590,441,6,9,0
22591,01-08-2022 00:00,22591,221,148,17,0
22592,30-07-2022 12:00,22592,433,221,11,0
22593,31-07-2022 09:00,22593,361,89,21,0
22594,31-07-2022 20:00,22594,218,42,6,0
22595,31-07-2022 03:00,22595,123,250,15,0
22596,30-07-2022 17:00,22596,244,195,5,0
22597,31-07-2022 00:00,22597,456,219,13,0
22598,31-07-2022 14:00,22598,210,144,5,0
22599,02-08-2022 02:00,22599,121,163,6,0
22600,01-08-2022 02:00,22600,281,232,20,0
22601,01-08-2022 20:00,22601,585,240,7,0
22602,02-08-2022 15:00,22602,155,134,5,0
22603,31-07-2022 18:00,22603,115,207,2,0
22604,01-08-2022 10:00,22604,397,160,4,0
22605,31-07-2022 09:00,22605,308,96,28,0
22606,31-07-2022 01:00,22606,118,156,5,0
22607,01-08-2022 19:00,22607,462,70,15,0
22608,02-08-2022 13:00,22608,249,226,22,0
22609,31-07-2022 12:00,22609,462,236,19,0
22610,01-08-2022 20:00,22610,419,123,5,0
22611,01-08-2022 04:00,22611,399,216,19,0
22612,31-07-2022 11:00,22612,128,162,5,0
22613,02-08-2022 21:00,22613,570,222,19,0
22614,02-08-2022 05:00,22614,146,3,5,0
22615,01-08-2022 20:00,22615,529,64,21,0
22616,01-08-2022 06:00,22616,529,146,4,0
22617,01-08-2022 09:00,22617,331,110,6,0
22618,01-08-2022 15:00,22618,486,207,10,0
22619,02-08-2022 02:00,22619,383,232,14,0
22620,01-08-2022 08:00,22620,265,155,12,0
22621,02-08-2022 03:00,22621,515,224,4,0
22622,03-08-2022 02:00,22622,299,246,25,0
22623,03-08-2022 05:00,22623,490,109,2,0
22624,02-08-2022 01:00,22624,527,73,10,0
22625,01-08-2022 04:00,22625,401,84,6,0
22626,03-08-2022 04:00,22626,535,54,13,0
22627,03-08-2022 04:00,22627,249,83,7,0
22628,02-08-2022 16:00,22628,376,154,3,0
22629,03-08-2022 14:00,22629,113,25,9,0
22630,02-08-2022 12:00,22630,250,215,5,0
22631,01-08-2022 12:00,22631,124,221,12,0
22632,03-08-2022 02:00,22632,593,121,25,0
22633,02-08-2022 05:00,22633,497,104,5,0
22634,02-08-2022 05:00,22634,576,85,5,0
22635,01-08-2022 21:00,22635,314,12,10,0
22636,03-08-2022 16:00,22636,138,67,6,0
22637,01-08-2022 20:00,22637,443,118,1,0
22638,01-08-2022 18:00,22638,396,32,21,0
22639,02-08-2022 23:00,22639,197,206,9,0
22640,01-08-2022 14:00,22640,496,141,2,0
22641,03-08-2022 23:00,22641,411,134,6,0
22642,01-08-2022 22:00,22642,213,52,10,0
22643,02-08-2022 14:00,22643,299,2,1,0
22644,02-08-2022 12:00,22644,136,10,4,0
22645,02-08-2022 11:00,22645,384,196,14,0
22646,03-08-2022 14:00,22646,150,152,4,0
22647,02-08-2022 06:00,22647,553,205,17,0
22648,03-08-2022 14:00,22648,407,151,9,0
22649,03-08-2022 09:00,22649,565,88,3,0
22650,02-08-2022 08:00,22650,203,71,12,0
22651,03-08-2022 22:00,22651,384,35,5,0
22652,04-08-2022 15:00,22652,461,141,21,0
22653,03-08-2022 01:00,22653,514,131,6,0
22654,02-08-2022 12:00,22654,152,244,5,0
22655,04-08-2022 16:00,22655,280,117,12,0
22656,03-08-2022 22:00,22656,495,55,5,0
22657,02-08-2022 21:00,22657,178,240,4,0
22658,03-08-2022 17:00,22658,302,71,2,0
22659,04-08-2022 05:00,22659,111,73,6,0
22660,02-08-2022 05:00,22660,138,190,10,0
22661,04-08-2022 13:00,22661,408,187,17,0
22662,04-08-2022 01:00,22662,477,157,16,0
22663,03-08-2022 02:00,22663,400,166,1,0
22664,05-08-2022 00:00,22664,519,103,7,0
22665,02-08-2022 14:00,22665,416,171,5,0
22666,03-08-2022 17:00,22666,582,97,14,0
22667,02-08-2022 19:00,22667,409,133,6,0
22668,05-08-2022 08:00,22668,397,247,5,0
22669,03-08-2022 18:00,22669,271,112,8,0
22670,05-08-2022 06:00,22670,119,111,22,0
22671,02-08-2022 18:00,22671,500,116,6,0
22672,04-08-2022 06:00,22672,544,151,6,0
22673,05-08-2022 03:00,22673,274,138,4,0
22674,02-08-2022 19:00,22674,326,157,13,0
22675,03-08-2022 09:00,22675,545,149,5,0
22676,05-08-2022 12:00,22676,495,67,25,0
22677,05-08-2022 15:00,22677,392,117,2,0
22678,05-08-2022 11:00,22678,399,5,1,0
22679,04-08-2022 19:00,22679,148,105,2,0
22680,03-08-2022 00:00,22680,365,180,19,0
22681,03-08-2022 21:00,22681,400,28,12,0
22682,05-08-2022 21:00,22682,394,118,21,0
22683,05-08-2022 02:00,22683,455,180,9,0
22684,05-08-2022 08:00,22684,388,219,12,0
22685,04-08-2022 11:00,22685,238,219,13,0
22686,03-08-2022 13:00,22686,367,165,4,0
22687,04-08-2022 03:00,22687,433,6,9,0
22688,05-08-2022 21:00,22688,201,224,5,0
22689,03-08-2022 17:00,22689,244,222,12,0
22690,05-08-2022 21:00,22690,373,222,16,0
22691,05-08-2022 05:00,22691,418,219,22,0
22692,05-08-2022 10:00,22692,272,111,15,0
