Outcome_ID,FIR_ID,Outcome,Outcome_Date,Remarks
7673,15306,Case Closed,11-10-2021 03:00,
7674,15307,Case Closed,27-07-2023 16:00,
7675,15308,Case Closed,20-12-2021 05:00,
7676,15310,Case Closed,11-12-2021 01:00,
7677,15312,Case Closed,12-11-2021 20:00,
7678,15313,Case Closed,22-10-2021 00:00,
7679,15314,Case Closed,27-12-2021 07:00,
7680,15315,Case Closed,04-12-2021 11:00,
7681,15318,Case Closed,22-11-2021 12:00,
7682,15319,Case Closed,20-09-2022 22:00,
7683,15320,Case Closed,21-10-2021 00:00,
7684,15321,Case Closed,08-12-2021 15:00,
7685,15326,Case Closed,30-05-2022 07:00,
7686,15329,Case Closed,16-02-2022 16:00,
7687,15330,Case Closed,26-12-2021 00:00,
7688,15331,Case Closed,13-11-2021 10:00,
7689,15332,Case Closed,24-12-2021 16:00,
7690,15333,Case Closed,18-10-2021 05:00,
7691,15337,Case Closed,24-10-2021 13:00,
7692,15338,Case Closed,21-10-2021 20:00,
7693,15339,Case Closed,18-11-2021 18:00,
7694,15341,Case Closed,22-11-2021 21:00,
7695,15343,Case Closed,12-12-2021 17:00,
7696,15347,Case Closed,11-10-2021 21:00,
7697,15351,Case Closed,24-10-2021 09:00,
7698,15352,Case Closed,14-10-2021 20:00,
7699,15354,Case Closed,13-12-2021 00:00,
7700,15356,Case Closed,12-11-2021 03:00,
7701,15357,Case Closed,29-04-2023 11:00,
7702,15358,Case Closed,17-12-2021 11:00,
7703,15360,Case Closed,27-10-2021 16:00,
7704,15364,Case Closed,04-11-2021 16:00,
7705,15368,Case Closed,15-12-2021 01:00,
7706,15370,Case Closed,30-11-2021 00:00,
7707,15371,Case Closed,28-12-2021 03:00,
7708,15375,Case Closed,12-11-2021 20:00,
7709,15377,Case Closed,16-10-2021 10:00,
7710,15378,Case Closed,05-12-2021 06:00,
7711,15382,Case Closed,14-10-2021 12:00,
7712,15385,Case Closed,22-03-2022 14:00,
7713,15389,Case Closed,26-10-2021 02:00,
7714,15393,Case Closed,30-11-2021 05:00,
7715,15398,Case Closed,14-12-2021 08:00,
7716,15402,Case Closed,19-07-2023 08:00,
7717,15403,Case Closed,31-10-2021 17:00,
7718,15404,Case Closed,30-12-2021 11:00,
7719,15405,Case Closed,05-12-2021 13:00,
7720,15407,Case Closed,16-12-2021 16:00,
7721,15409,Case Closed,07-11-2021 14:00,
7722,15410,Case Closed,30-10-2021 00:00,
7723,15418,Case Closed,22-10-2021 12:00,
7724,15421,Case Closed,17-10-2021 08:00,
7725,15426,Case Closed,22-10-2021 15:00,
7726,15427,Case Closed,20-07-2022 19:00,
7727,15428,Case Closed,02-01-2022 19:00,
7728,15429,Case Closed,30-11-2021 00:00,
7729,15430,Case Closed,04-11-2021 01:00,
7730,15432,Case Closed,12-11-2021 14:00,
7731,15434,Case Closed,20-01-2023 05:00,
7732,15438,Case Closed,09-12-2021 23:00,
7733,15440,Case Closed,23-11-2021 13:00,
7734,15442,Case Closed,16-11-2021 12:00,
7735,15449,Case Closed,17-11-2021 02:00,
7736,15452,Case Closed,01-11-2021 16:00,
7737,15453,Case Closed,26-12-2021 12:00,
7738,15454,Case Closed,04-11-2021 06:00,
7739,15461,Case Closed,15-11-2021 02:00,
7740,15465,Case Closed,24-03-2023 04:00,
7741,15469,Case Closed,27-12-2021 12:00,
7742,15470,Case Closed,20-01-2023 21:00,
7743,15471,Case Closed,07-11-2021 07:00,
7744,15472,Case Closed,04-01-2022 08:00,
7745,15473,Case Closed,28-11-2021 18:00,
7746,15475,Case Closed,22-12-2021 10:00,
7747,15477,Case Closed,28-10-2021 06:00,
7748,15478,Case Closed,02-12-2022 10:00,
7749,15480,Case Closed,09-11-2021 19:00,
7750,15481,Case Closed,19-12-2021 06:00,
7751,15486,Case Closed,30-11-2021 07:00,
7752,15489,Case Closed,06-12-2021 08:00,
7753,15491,Case Closed,19-10-2021 09:00,
7754,15493,Case Closed,06-11-2021 21:00,
7755,15494,Case Closed,26-10-2021 12:00,
7756,15498,Case Closed,24-11-2021 11:00,
7757,15499,Case Closed,03-11-2021 13:00,
7758,15502,Case Closed,27-10-2021 07:00,
7759,15506,Case Closed,07-01-2022 10:00,
7760,15507,Case Closed,18-10-2021 17:00,
7761,15508,Case Closed,30-11-2021 19:00,
7762,15509,Case Closed,11-11-2021 11:00,
7763,15510,Case Closed,12-10-2021 08:00,
7764,15511,Case Closed,02-11-2021 10:00,
7765,15513,Case Closed,25-11-2021 21:00,
7766,15514,Case Closed,11-12-2021 14:00,
7767,15517,Case Closed,17-06-2023 20:00,
7768,15519,Case Closed,29-10-2021 16:00,
7769,15521,Case Closed,05-04-2022 05:00,
7770,15525,Case Closed,17-10-2021 23:00,
7771,15526,Case Closed,26-12-2021 21:00,
7772,15529,Case Closed,22-11-2021 04:00,
7773,15536,Case Closed,23-10-2021 14:00,
7774,15537,Case Closed,20-10-2021 15:00,
7775,15538,Case Closed,24-10-2021 15:00,
7776,15539,Case Closed,04-01-2022 07:00,
7777,15540,Case Closed,03-11-2021 07:00,
7778,15541,Case Closed,28-11-2021 05:00,
7779,15549,Case Closed,07-11-2021 03:00,
7780,15551,Case Closed,04-01-2022 14:00,
7781,15554,Case Closed,09-11-2021 02:00,
7782,15555,Case Closed,17-11-2021 07:00,
7783,15556,Case Closed,10-11-2021 19:00,
7784,15559,Case Closed,14-12-2021 01:00,
7785,15560,Case Closed,25-11-2021 09:00,
7786,15564,Case Closed,31-12-2021 20:00,
7787,15565,Case Closed,25-10-2021 07:00,
7788,15567,Case Closed,21-01-2022 12:00,
7789,15573,Case Closed,15-12-2021 14:00,
7790,15574,Case Closed,18-03-2022 19:00,
7791,15577,Case Closed,10-11-2021 12:00,
7792,15585,Case Closed,13-11-2021 06:00,
7793,15587,Case Closed,02-11-2021 17:00,
7794,15588,Case Closed,23-12-2021 17:00,
7795,15589,Case Closed,09-06-2023 06:00,
7796,15595,Case Closed,09-11-2021 05:00,
7797,15598,Case Closed,06-01-2022 14:00,
7798,15600,Case Closed,07-01-2022 14:00,
7799,15603,Case Closed,01-12-2021 06:00,
7800,15604,Case Closed,07-11-2021 11:00,
7801,15607,Case Closed,04-11-2021 04:00,
7802,15608,Case Closed,30-12-2021 22:00,
7803,15609,Case Closed,19-03-2022 15:00,
7804,15610,Case Closed,11-11-2021 02:00,
7805,15611,Case Closed,28-12-2021 09:00,
7806,15612,Case Closed,20-12-2021 07:00,
7807,15615,Case Closed,20-12-2021 05:00,
7808,15616,Case Closed,09-12-2021 07:00,
7809,15618,Case Closed,03-01-2022 14:00,
7810,15619,Case Closed,11-11-2021 10:00,
7811,15620,Case Closed,28-12-2021 17:00,
7812,15621,Case Closed,06-01-2022 19:00,
7813,15623,Case Closed,09-11-2021 18:00,
7814,15624,Case Closed,02-01-2022 05:00,
7815,15628,Case Closed,26-11-2021 18:00,
7816,15630,Case Closed,08-10-2023 05:00,
7817,15632,Case Closed,09-01-2022 20:00,
7818,15633,Case Closed,25-10-2021 04:00,
7819,15634,Case Closed,11-11-2021 17:00,
7820,15637,Case Closed,23-12-2021 12:00,
7821,15639,Case Closed,07-11-2021 03:00,
7822,15642,Case Closed,08-11-2021 23:00,
7823,15644,Case Closed,25-11-2021 10:00,
7824,15645,Case Closed,07-02-2022 12:00,
7825,15647,Case Closed,18-10-2021 15:00,
7826,15650,Case Closed,29-12-2021 21:00,
7827,15652,Case Closed,09-12-2021 17:00,
7828,15653,Case Closed,24-10-2021 14:00,
7829,15656,Case Closed,03-12-2021 17:00,
7830,15657,Case Closed,09-11-2021 00:00,
7831,15660,Case Closed,10-06-2023 03:00,
7832,15662,Case Closed,27-12-2021 07:00,
7833,15664,Case Closed,05-01-2022 23:00,
7834,15670,Case Closed,21-12-2021 11:00,
7835,15675,Case Closed,06-11-2021 20:00,
7836,15678,Case Closed,10-03-2023 19:00,
7837,15679,Case Closed,25-11-2021 13:00,
7838,15680,Case Closed,12-01-2022 04:00,
7839,15681,Case Closed,02-11-2021 17:00,
7840,15683,Case Closed,11-11-2021 10:00,
7841,15684,Case Closed,15-11-2021 23:00,
7842,15688,Case Closed,25-12-2021 20:00,
7843,15691,Case Closed,16-11-2021 21:00,
7844,15692,Case Closed,22-11-2021 05:00,
7845,15694,Case Closed,13-11-2021 00:00,
7846,15697,Case Closed,29-03-2023 20:00,
7847,15698,Case Closed,29-11-2021 03:00,
7848,15701,Case Closed,27-11-2021 02:00,
7849,15702,Case Closed,13-11-2021 07:00,
7850,15703,Case Closed,21-11-2021 02:00,
7851,15705,Case Closed,25-12-2021 02:00,
7852,15706,Case Closed,16-11-2021 20:00,
7853,15707,Case Closed,24-09-2023 15:00,
7854,15708,Case Closed,30-10-2021 00:00,
7855,15709,Case Closed,05-01-2022 05:00,
7856,15710,Case Closed,02-11-2021 16:00,
7857,15711,Case Closed,01-12-2021 16:00,
7858,15713,Case Closed,25-10-2021 15:00,
7859,15715,Case Closed,13-11-2021 15:00,
7860,15716,Case Closed,29-10-2021 07:00,
7861,15717,Case Closed,28-12-2021 08:00,
7862,15722,Case Closed,05-12-2021 12:00,
7863,15726,Case Closed,09-11-2021 17:00,
7864,15727,Case Closed,08-11-2021 08:00,
7865,15728,Case Closed,15-11-2021 01:00,
7866,15731,Case Closed,08-12-2021 18:00,
7867,15732,Case Closed,15-11-2021 23:00,
7868,15734,Case Closed,04-09-2022 00:00,
7869,15736,Case Closed,16-01-2022 18:00,
7870,15737,Case Closed,11-01-2022 11:00,
7871,15738,Case Closed,25-02-2022 04:00,
7872,15739,Case Closed,03-11-2021 12:00,
7873,15741,Case Closed,25-12-2021 05:00,
7874,15744,Case Closed,05-01-2022 22:00,
7875,15746,Case Closed,09-11-2021 12:00,
7876,15747,Case Closed,26-12-2021 03:00,
7877,15748,Case Closed,13-03-2022 11:00,
7878,15751,Case Closed,12-01-2022 19:00,
7879,15755,Case Closed,16-02-2022 08:00,
7880,15756,Case Closed,03-11-2021 08:00,
7881,15758,Case Closed,25-11-2021 23:00,
7882,15759,Case Closed,09-11-2021 03:00,
7883,15767,Case Closed,18-11-2021 07:00,
7884,15768,Case Closed,18-03-2022 23:00,
7885,15769,Case Closed,09-11-2021 03:00,
7886,15770,Case Closed,25-04-2022 17:00,
7887,15773,Case Closed,16-01-2022 09:00,
7888,15774,Case Closed,10-12-2021 08:00,
7889,15777,Case Closed,02-11-2021 04:00,
7890,15779,Case Closed,16-12-2021 09:00,
7891,15780,Case Closed,26-04-2023 12:00,
7892,15782,Case Closed,25-11-2021 14:00,
7893,15783,Case Closed,20-11-2021 05:00,
7894,15784,Case Closed,15-11-2021 23:00,
7895,15785,Case Closed,03-11-2021 01:00,
7896,15787,Case Closed,06-11-2021 03:00,
7897,15789,Case Closed,28-10-2021 02:00,
7898,15792,Case Closed,24-11-2021 05:00,
7899,15793,Case Closed,19-11-2021 01:00,
7900,15794,Case Closed,27-03-2022 02:00,
7901,15795,Case Closed,26-12-2021 00:00,
7902,15797,Case Closed,01-12-2021 22:00,
7903,15798,Case Closed,13-11-2021 23:00,
7904,15799,Case Closed,20-11-2021 23:00,
7905,15800,Case Closed,21-11-2021 08:00,
7906,15803,Case Closed,20-11-2021 00:00,
7907,15804,Case Closed,10-11-2021 01:00,
7908,15805,Case Closed,15-05-2022 09:00,
7909,15807,Case Closed,09-12-2021 05:00,
7910,15809,Case Closed,30-01-2022 23:00,
7911,15813,Case Closed,03-11-2021 17:00,
7912,15815,Case Closed,02-11-2021 23:00,
7913,15816,Case Closed,22-12-2021 02:00,
7914,15820,Case Closed,09-11-2021 06:00,
7915,15821,Case Closed,10-11-2021 14:00,
7916,15822,Case Closed,16-01-2022 16:00,
7917,15823,Case Closed,08-11-2021 19:00,
7918,15824,Case Closed,01-12-2021 05:00,
7919,15825,Case Closed,15-11-2021 14:00,
7920,15827,Case Closed,16-11-2021 21:00,
7921,15829,Case Closed,29-11-2021 22:00,
7922,15831,Case Closed,11-12-2021 00:00,
7923,15834,Case Closed,30-12-2021 12:00,
7924,15835,Case Closed,18-11-2021 23:00,
7925,15837,Case Closed,08-12-2021 02:00,
7926,15838,Case Closed,03-10-2022 15:00,
7927,15839,Case Closed,03-05-2022 18:00,
7928,15843,Case Closed,27-11-2021 18:00,
7929,15844,Case Closed,18-11-2021 08:00,
7930,15845,Case Closed,04-08-2023 06:00,
7931,15848,Case Closed,09-04-2022 16:00,
7932,15849,Case Closed,06-11-2021 09:00,
7933,15850,Case Closed,14-01-2022 09:00,
7934,15852,Case Closed,15-11-2021 17:00,
7935,15853,Case Closed,14-01-2022 09:00,
7936,15857,Case Closed,10-12-2021 03:00,
7937,15858,Case Closed,13-01-2022 12:00,
7938,15860,Case Closed,01-12-2021 09:00,
7939,15862,Case Closed,28-07-2022 05:00,
7940,15863,Case Closed,15-01-2022 04:00,
7941,15864,Case Closed,17-11-2021 16:00,
7942,15865,Case Closed,21-03-2022 17:00,
7943,15866,Case Closed,17-01-2022 18:00,
7944,15868,Case Closed,07-11-2021 03:00,
7945,15869,Case Closed,16-01-2022 00:00,
7946,15870,Case Closed,02-12-2021 17:00,
7947,15874,Case Closed,31-12-2021 08:00,
7948,15878,Case Closed,16-12-2021 19:00,
7949,15880,Case Closed,19-11-2021 05:00,
7950,15881,Case Closed,04-01-2022 19:00,
7951,15885,Case Closed,06-12-2021 21:00,
7952,15886,Case Closed,05-11-2021 06:00,
7953,15889,Case Closed,05-11-2021 16:00,
7954,15890,Case Closed,16-11-2021 14:00,
7955,15891,Case Closed,02-12-2021 03:00,
7956,15896,Case Closed,13-11-2021 10:00,
7957,15900,Case Closed,14-11-2021 04:00,
7958,15902,Case Closed,26-10-2021 20:00,
7959,15903,Case Closed,19-01-2022 21:00,
7960,15905,Case Closed,12-11-2021 05:00,
7961,15906,Case Closed,10-12-2021 20:00,
7962,15907,Case Closed,26-12-2021 12:00,
7963,15910,Case Closed,07-12-2021 10:00,
7964,15911,Case Closed,21-10-2022 21:00,
7965,15913,Case Closed,03-12-2021 03:00,
7966,15914,Case Closed,15-12-2021 03:00,
7967,15916,Case Closed,02-01-2022 06:00,
7968,15917,Case Closed,05-01-2022 06:00,
7969,15918,Case Closed,05-01-2022 16:00,
7970,15920,Case Closed,23-02-2023 06:00,
7971,15921,Case Closed,06-12-2022 22:00,
7972,15923,Case Closed,16-12-2021 15:00,
7973,15926,Case Closed,10-11-2021 13:00,
7974,15927,Case Closed,04-11-2021 20:00,
7975,15929,Case Closed,20-12-2021 14:00,
7976,15931,Case Closed,23-12-2021 21:00,
7977,15932,Case Closed,22-12-2021 17:00,
7978,15934,Case Closed,04-02-2022 06:00,
7979,15935,Case Closed,15-01-2023 20:00,
7980,15936,Case Closed,26-09-2022 10:00,
7981,15937,Case Closed,16-11-2021 20:00,
7982,15938,Case Closed,08-12-2021 12:00,
7983,15940,Case Closed,10-06-2022 14:00,
7984,15941,Case Closed,08-11-2021 10:00,
7985,15942,Case Closed,11-11-2021 14:00,
7986,15944,Case Closed,05-12-2021 09:00,
7987,15946,Case Closed,17-11-2021 13:00,
7988,15947,Case Closed,09-01-2022 14:00,
7989,15948,Case Closed,16-01-2022 22:00,
7990,15949,Case Closed,09-01-2022 16:00,
7991,15953,Case Closed,25-12-2021 13:00,
7992,15954,Case Closed,20-01-2022 04:00,
7993,15955,Case Closed,28-12-2021 14:00,
7994,15958,Case Closed,09-08-2022 22:00,
7995,15959,Case Closed,24-02-2022 05:00,
7996,15960,Case Closed,04-11-2021 22:00,
7997,15966,Case Closed,03-01-2022 18:00,
7998,15971,Case Closed,25-02-2022 13:00,
7999,15972,Case Closed,15-12-2021 14:00,
8000,15973,Case Closed,04-01-2022 06:00,
8001,15975,Case Closed,19-11-2021 20:00,
8002,15977,Case Closed,13-04-2022 10:00,
8003,15982,Case Closed,05-11-2021 19:00,
8004,15984,Case Closed,15-01-2022 06:00,
8005,15986,Case Closed,17-02-2022 12:00,
8006,15988,Case Closed,12-01-2023 12:00,
8007,15990,Case Closed,05-08-2023 15:00,
8008,15991,Case Closed,13-12-2021 14:00,
8009,15993,Case Closed,27-11-2021 14:00,
8010,15999,Case Closed,20-11-2021 03:00,
8011,16000,Case Closed,31-12-2021 09:00,
8012,16001,Case Closed,09-11-2021 02:00,
8013,16004,Case Closed,12-11-2021 15:00,
8014,16006,Case Closed,01-11-2021 20:00,
8015,16008,Case Closed,14-01-2022 16:00,
8016,16012,Case Closed,30-11-2021 23:00,
8017,16013,Case Closed,07-01-2022 19:00,
8018,16015,Case Closed,30-12-2021 23:00,
8019,16016,Case Closed,28-12-2021 11:00,
8020,16020,Case Closed,29-12-2021 05:00,
8021,16021,Case Closed,07-11-2021 16:00,
8022,16023,Case Closed,20-03-2023 11:00,
8023,16024,Case Closed,28-12-2021 13:00,
8024,16025,Case Closed,27-12-2021 08:00,
8025,16028,Case Closed,31-10-2021 20:00,
8026,16029,Case Closed,14-02-2022 14:00,
8027,16034,Case Closed,20-01-2022 23:00,
8028,16036,Case Closed,13-11-2021 05:00,
8029,16037,Case Closed,25-11-2021 17:00,
8030,16041,Case Closed,23-12-2021 15:00,
8031,16043,Case Closed,03-01-2022 05:00,
8032,16044,Case Closed,06-12-2021 14:00,
8033,16046,Case Closed,07-01-2022 16:00,
8034,16047,Case Closed,11-01-2022 06:00,
8035,16048,Case Closed,26-01-2022 14:00,
8036,16049,Case Closed,15-01-2022 06:00,
8037,16050,Case Closed,19-11-2021 02:00,
8038,16052,Case Closed,22-01-2022 02:00,
8039,16053,Case Closed,18-12-2021 23:00,
8040,16054,Case Closed,13-11-2021 08:00,
8041,16055,Case Closed,29-11-2021 09:00,
8042,16056,Case Closed,15-01-2022 16:00,
8043,16057,Case Closed,19-06-2023 16:00,
8044,16058,Case Closed,22-01-2022 10:00,
8045,16059,Case Closed,12-12-2021 05:00,
8046,16061,Case Closed,19-12-2021 12:00,
8047,16063,Case Closed,08-01-2022 22:00,
8048,16065,Case Closed,28-01-2022 08:00,
8049,16069,Case Closed,26-01-2022 17:00,
8050,16072,Case Closed,15-01-2022 11:00,
8051,16073,Case Closed,19-11-2021 11:00,
8052,16074,Case Closed,17-12-2021 10:00,
8053,16076,Case Closed,05-01-2022 13:00,
8054,16078,Case Closed,10-11-2021 21:00,
8055,16079,Case Closed,06-05-2022 08:00,
8056,16080,Case Closed,14-01-2022 07:00,
8057,16081,Case Closed,28-04-2022 08:00,
8058,16082,Case Closed,27-12-2021 18:00,
8059,16086,Case Closed,27-12-2021 01:00,
8060,16088,Case Closed,06-01-2022 23:00,
8061,16089,Case Closed,23-12-2021 23:00,
8062,16090,Case Closed,26-11-2021 08:00,
8063,16093,Case Closed,27-11-2021 02:00,
8064,16097,Case Closed,03-01-2022 03:00,
8065,16101,Case Closed,09-11-2021 20:00,
8066,16102,Case Closed,25-09-2023 17:00,
8067,16103,Case Closed,26-11-2021 01:00,
8068,16104,Case Closed,12-03-2022 16:00,
8069,16105,Case Closed,20-01-2022 05:00,
8070,16106,Case Closed,22-12-2021 05:00,
8071,16108,Case Closed,24-12-2021 12:00,
8072,16110,Case Closed,28-01-2022 04:00,
8073,16111,Case Closed,27-11-2021 23:00,
8074,16112,Case Closed,30-11-2021 10:00,
8075,16115,Case Closed,28-11-2021 18:00,
8076,16117,Case Closed,06-10-2023 19:00,
8077,16119,Case Closed,07-01-2022 16:00,
8078,16122,Case Closed,15-12-2021 12:00,
8079,16124,Case Closed,03-01-2022 14:00,
8080,16128,Case Closed,15-11-2021 16:00,
8081,16130,Case Closed,07-12-2021 23:00,
8082,16132,Case Closed,28-04-2022 22:00,
8083,16136,Case Closed,18-11-2021 04:00,
8084,16137,Case Closed,20-11-2021 17:00,
8085,16140,Case Closed,28-04-2022 09:00,
8086,16141,Case Closed,12-01-2022 02:00,
8087,16143,Case Closed,28-01-2022 22:00,
8088,16144,Case Closed,08-12-2021 21:00,
8089,16145,Case Closed,27-12-2021 03:00,
8090,16146,Case Closed,23-12-2021 16:00,
8091,16147,Case Closed,19-01-2022 00:00,
8092,16148,Case Closed,23-11-2021 15:00,
8093,16152,Case Closed,04-04-2022 11:00,
8094,16153,Case Closed,17-04-2022 08:00,
8095,16155,Case Closed,15-12-2021 02:00,
8096,16162,Case Closed,20-11-2021 13:00,
8097,16164,Case Closed,08-12-2021 14:00,
8098,16166,Case Closed,19-11-2021 14:00,
8099,16168,Case Closed,25-01-2022 16:00,
8100,16174,Case Closed,16-01-2022 12:00,
8101,16176,Case Closed,20-12-2021 01:00,
8102,16183,Case Closed,31-01-2022 23:00,
8103,16187,Case Closed,07-03-2022 22:00,
8104,16190,Case Closed,21-12-2021 11:00,
8105,16192,Case Closed,02-01-2022 02:00,
8106,16193,Case Closed,22-01-2022 12:00,
8107,16195,Case Closed,31-01-2022 08:00,
8108,16196,Case Closed,15-02-2022 08:00,
8109,16198,Case Closed,05-12-2021 15:00,
8110,16199,Case Closed,01-01-2022 20:00,
8111,16200,Case Closed,27-02-2023 09:00,
8112,16203,Case Closed,10-12-2021 21:00,
8113,16207,Case Closed,18-11-2021 00:00,
8114,16208,Case Closed,17-01-2022 18:00,
8115,16211,Case Closed,01-01-2022 10:00,
8116,16218,Case Closed,11-12-2021 02:00,
8117,16222,Case Closed,27-12-2021 17:00,
8118,16223,Case Closed,07-01-2022 01:00,
8119,16228,Case Closed,22-12-2021 02:00,
8120,16229,Case Closed,19-11-2021 17:00,
8121,16234,Case Closed,09-01-2022 17:00,
8122,16237,Case Closed,02-02-2022 21:00,
8123,16239,Case Closed,07-01-2022 20:00,
8124,16241,Case Closed,01-08-2023 21:00,
8125,16242,Case Closed,29-01-2022 18:00,
8126,16245,Case Closed,17-11-2021 10:00,
8127,16246,Case Closed,13-12-2021 11:00,
8128,16247,Case Closed,03-02-2022 13:00,
8129,16252,Case Closed,06-02-2022 14:00,
8130,16253,Case Closed,13-01-2022 17:00,
8131,16254,Case Closed,05-12-2021 23:00,
8132,16258,Case Closed,16-04-2023 21:00,
8133,16259,Case Closed,31-03-2022 16:00,
8134,16260,Case Closed,29-01-2022 13:00,
8135,16263,Case Closed,24-01-2022 03:00,
8136,16264,Case Closed,29-08-2022 18:00,
8137,16265,Case Closed,04-12-2021 08:00,
8138,16266,Case Closed,16-01-2022 20:00,
8139,16271,Case Closed,01-02-2022 08:00,
8140,16273,Case Closed,18-03-2022 20:00,
8141,16275,Case Closed,05-07-2023 01:00,
8142,16276,Case Closed,03-02-2022 14:00,
8143,16277,Case Closed,02-01-2022 18:00,
8144,16279,Case Closed,31-12-2021 19:00,
8145,16284,Case Closed,22-12-2021 20:00,
8146,16286,Case Closed,30-12-2021 23:00,
8147,16288,Case Closed,18-01-2022 20:00,
8148,16289,Case Closed,17-01-2022 04:00,
8149,16290,Case Closed,13-01-2022 02:00,
8150,16291,Case Closed,28-11-2021 21:00,
8151,16292,Case Closed,19-12-2021 16:00,
8152,16293,Case Closed,06-12-2021 16:00,
8153,16294,Case Closed,14-01-2022 08:00,
8154,16295,Case Closed,27-01-2022 11:00,
8155,16297,Case Closed,02-01-2022 23:00,
8156,16298,Case Closed,28-01-2022 18:00,
8157,16299,Case Closed,15-05-2022 14:00,
8158,16302,Case Closed,02-12-2021 08:00,
8159,16304,Case Closed,04-12-2021 23:00,
8160,16307,Case Closed,03-08-2023 06:00,
8161,16309,Case Closed,06-02-2022 07:00,
8162,16311,Case Closed,12-01-2022 12:00,
8163,16312,Case Closed,06-12-2021 12:00,
8164,16314,Case Closed,02-01-2022 00:00,
8165,16315,Case Closed,28-12-2021 08:00,
8166,16317,Case Closed,02-04-2022 06:00,
8167,16319,Case Closed,23-12-2021 23:00,
8168,16320,Case Closed,24-01-2022 13:00,
8169,16324,Case Closed,09-12-2021 02:00,
8170,16325,Case Closed,08-02-2022 02:00,
8171,16326,Case Closed,27-03-2022 22:00,
8172,16327,Case Closed,30-11-2021 11:00,
8173,16329,Case Closed,11-01-2022 10:00,
8174,16333,Case Closed,10-12-2021 18:00,
8175,16334,Case Closed,30-11-2021 03:00,
8176,16336,Case Closed,18-12-2021 02:00,
8177,16337,Case Closed,10-10-2022 19:00,
8178,16338,Case Closed,01-02-2022 03:00,
8179,16339,Case Closed,06-02-2022 22:00,
8180,16340,Case Closed,25-01-2022 08:00,
8181,16342,Case Closed,01-12-2021 18:00,
8182,16344,Case Closed,31-12-2021 12:00,
8183,16345,Case Closed,03-02-2022 13:00,
8184,16346,Case Closed,17-12-2021 16:00,
8185,16349,Case Closed,28-11-2021 16:00,
8186,16351,Case Closed,20-12-2021 09:00,
8187,16352,Case Closed,01-02-2022 00:00,
8188,16353,Case Closed,28-01-2022 09:00,
8189,16358,Case Closed,19-09-2023 04:00,
8190,16359,Case Closed,09-12-2021 01:00,
8191,16361,Case Closed,01-01-2022 15:00,
8192,16364,Case Closed,10-12-2021 07:00,
8193,16366,Case Closed,13-12-2021 01:00,
8194,16369,Case Closed,24-12-2021 11:00,
8195,16370,Case Closed,01-12-2021 09:00,
8196,16371,Case Closed,17-04-2022 21:00,
8197,16373,Case Closed,14-12-2021 19:00,
8198,16374,Case Closed,22-04-2022 13:00,
8199,16377,Case Closed,26-01-2022 23:00,
8200,16378,Case Closed,28-12-2021 22:00,
8201,16380,Case Closed,02-05-2022 04:00,
8202,16381,Case Closed,31-12-2021 19:00,
8203,16384,Case Closed,04-01-2022 00:00,
8204,16385,Case Closed,26-03-2022 04:00,
8205,16387,Case Closed,25-01-2022 13:00,
8206,16388,Case Closed,30-01-2022 15:00,
8207,16390,Case Closed,01-01-2022 07:00,
8208,16393,Case Closed,10-01-2022 19:00,
8209,16394,Case Closed,10-02-2022 17:00,
8210,16398,Case Closed,19-01-2022 18:00,
8211,16401,Case Closed,11-12-2021 15:00,
8212,16403,Case Closed,07-01-2022 08:00,
8213,16410,Case Closed,01-12-2021 16:00,
8214,16416,Case Closed,23-01-2022 08:00,
8215,16419,Case Closed,23-11-2021 20:00,
8216,16420,Case Closed,01-02-2022 00:00,
8217,16421,Case Closed,22-12-2021 05:00,
8218,16424,Case Closed,18-12-2021 00:00,
8219,16425,Case Closed,24-01-2022 17:00,
8220,16426,Case Closed,26-09-2023 00:00,
8221,16428,Case Closed,11-12-2021 07:00,
8222,16431,Case Closed,17-12-2021 01:00,
8223,16432,Case Closed,02-12-2021 07:00,
8224,16433,Case Closed,14-08-2022 14:00,
8225,16435,Case Closed,07-01-2022 01:00,
8226,16436,Case Closed,07-01-2022 07:00,
8227,16437,Case Closed,11-01-2022 16:00,
8228,16438,Case Closed,30-01-2022 06:00,
8229,16440,Case Closed,04-12-2021 18:00,
8230,16441,Case Closed,06-12-2021 03:00,
8231,16442,Case Closed,11-02-2022 08:00,
8232,16443,Case Closed,11-01-2022 00:00,
8233,16445,Case Closed,22-04-2023 17:00,
8234,16446,Case Closed,20-11-2021 09:00,
8235,16447,Case Closed,29-01-2022 23:00,
8236,16448,Case Closed,28-11-2021 21:00,
8237,16450,Case Closed,22-08-2022 18:00,
8238,16451,Case Closed,08-02-2022 13:00,
8239,16454,Case Closed,17-12-2021 16:00,
8240,16456,Case Closed,01-12-2021 10:00,
8241,16457,Case Closed,05-02-2023 14:00,
8242,16458,Case Closed,16-01-2022 04:00,
8243,16459,Case Closed,11-04-2022 05:00,
8244,16460,Case Closed,29-11-2021 06:00,
8245,16465,Case Closed,08-02-2022 09:00,
8246,16467,Case Closed,14-02-2022 05:00,
8247,16470,Case Closed,11-02-2022 00:00,
8248,16471,Case Closed,13-06-2022 14:00,
8249,16472,Case Closed,05-12-2021 20:00,
8250,16476,Case Closed,11-01-2022 08:00,
8251,16480,Case Closed,07-12-2021 08:00,
8252,16483,Case Closed,20-03-2022 19:00,
8253,16484,Case Closed,06-01-2022 05:00,
